Year,Hazard_Rate,Cost_Ratio
25.836120401337794,0.24178283950223112,1.2089141975111555
25.88628762541806,0.24458879859086502,1.222943992954325
25.93645484949833,0.2474273216382288,1.2371366081911441
25.986622073578594,0.250298786558388,1.2514939327919399
26.036789297658864,0.25320357565120993,1.2660178782560496
26.086956521739133,0.25614207565326086,1.2807103782663043
26.137123745819398,0.25911467778929537,1.295573388946477
26.187290969899664,0.262121777824344,1.31060888912172
26.237458193979933,0.2651637761164038,1.325818880582019
26.287625418060202,0.2682410776697405,1.3412053883487025
26.33779264214047,0.2713540921888104,1.3567704609440518
26.387959866220736,0.2745032341328076,1.3725161706640379
26.438127090301002,0.27768892277084367,1.3884446138542184
26.48829431438127,0.2809115822377686,1.4045579111888429
26.53846153846154,0.28417164159063835,1.4208582079531917
26.588628762541806,0.28746953486583876,1.4373476743291937
26.638795986622075,0.290805701136873,1.454028505684365
26.68896321070234,0.29418058457281687,1.4709029228640844
26.73913043478261,0.29759463449745677,1.4879731724872838
26.78929765886288,0.30104830544910915,1.5052415272455457
26.839464882943144,0.3045420572411381,1.5227102862056905
26.88963210702341,0.3080763550231739,1.5403817751158695
26.93979933110368,0.31165166934304134,1.5582583467152067
26.989966555183948,0.31526847620940723,1.5763423810470363
27.040133779264217,0.31892725715515524,1.594636285775776
27.090301003344482,0.322628499301496,1.61314249650748
27.140468227424748,0.3263726954228216,1.631863477114108
27.190635451505017,0.3301603440123123,1.6508017200615617
27.240802675585286,0.33399194934830384,1.669959746741519
27.29096989966555,0.3378680215614262,1.689340107807131
27.34113712374582,0.3417890767025227,1.7089453835126132
27.391304347826086,0.3457556368113528,1.728778184056764
27.441471571906355,0.3497682299860984,1.748841149930492
27.491638795986624,0.35382739045367123,1.7691369522683562
27.54180602006689,0.35793365864083904,1.7896682932041952
27.591973244147155,0.3620875812461775,1.8104379062308875
27.642140468227424,0.3662897113128562,1.831448556564281
27.692307692307693,0.37054060830226804,1.8527030415113401
27.742474916387962,0.37484083816851616,1.8742041908425806
27.792642140468228,0.3791909734337627,1.8959548671688136
27.842809364548494,0.38359159326445413,1.9179579663222706
27.892976588628763,0.38804328354842943,1.9402164177421473
27.94314381270903,0.392546636972923,1.962733184864615
27.993311036789297,0.39710225310347425,1.985511265517371
28.043478260869566,0.4017107384637535,2.0085536923187677
28.093645484949832,0.4063727066163106,2.031863533081553
28.1438127090301,0.41108877824426565,2.055443891221328
28.19397993311037,0.41585958123394334,2.0792979061697165
28.244147157190636,0.42068575075846865,2.1034287537923433
28.2943143812709,0.4255679293623337,2.1278396468116685
28.34448160535117,0.4305067670469429,2.1525338352347148
28.39464882943144,0.43550292135715285,2.1775146067857643
28.44481605351171,0.44055705746881635,2.202785287344082
28.494983277591974,0.4456698482773428,2.2283492413867143
28.54515050167224,0.45084197448728575,2.254209872436429
28.59531772575251,0.45607412470297,2.28037062351485
28.645484949832777,0.46136699552017024,2.306834977600851
28.695652173913043,0.46672129161885423,2.333606458094271
28.745819397993312,0.47213772585700414,2.3606886292850207
28.795986622073578,0.4776170193655212,2.388085096827606
28.846153846153847,0.4831599016442392,2.415799508221196
28.896321070234116,0.4887671106590449,2.4438355532952243
28.94648829431438,0.49443939294013056,2.472196964700653
28.996655518394647,0.500177503681386,2.50088751840693
29.046822742474916,0.5059822068409424,2.5299110342047118
29.096989966555185,0.5118542752428829,2.559271376214414
29.147157190635454,0.5177944906801358,2.5889724534006793
29.19732441471572,0.52380364401856,2.6190182200928005
29.247491638795985,0.5298825353022396,2.649412676511198
29.297658862876254,0.53603197386,2.6801598693
29.347826086956523,0.5422527784131582,2.711263892065791
29.39799331103679,0.5485457771845261,2.742728885922631
29.448160535117058,0.5549118080086803,2.7745590400434015
29.498327759197323,0.5613517184435061,2.80675859221753
29.548494983277592,0.5678663658830421,2.8393318294152103
29.59866220735786,0.5744566176716288,2.8722830883581443
29.648829431438127,0.5811233512193864,2.905616756096932
29.698996655518393,0.5878674541190315,2.9393372705951575
29.74916387959866,0.5946898242640487,2.9734491213202436
29.79933110367893,0.6015913699682324,3.007956849841162
29.8494983277592,0.608573010086619,3.042865050433095
29.899665551839465,0.6156356741378206,3.078178370689103
29.94983277591973,0.6227803024277797,3.113901512138898
30.0,0.6300078461749588,3.150039230874794
