RUL_Years,Prior_PDF,Intermediate_PDF,Posterior_PDF
10.591182364729459,0.0709351816406299,0.12631117198485528,0.14512838308333337
10.62124248496994,0.07152839458144758,0.12855009747063856,0.15468874704885657
10.651302605210422,0.07212124825296044,0.13079222695048948,0.1646142500663413
10.681362725450901,0.07271365185549625,0.13303635495185606,0.17489543535917937
10.711422845691382,0.07330551394019512,0.1352812534629437,0.18552048153791445
10.741482965931864,0.0738967424307688,0.137525672927384,0.1964751332099602
10.771543086172343,0.07448724464567033,0.13976834328611884,0.20774264743389229
10.801603206412825,0.0750769273206678,0.14200797506553678,0.21930375751077322
10.831663326653306,0.07566569663181442,0.14424326051079295,0.2311366554939485
10.861723446893787,0.07625345821880912,0.1464728747631403,0.24321699466297672
10.891783567134269,0.07684011720873948,0.14869547707999006,0.25551791304733407
10.92184368737475,0.07742557824019979,0.1509097120963177,0.26801007890234974
10.951903807615231,0.07800974548777653,0.15311421112592696,0.28066175883487016
10.98196392785571,0.07859252268689296,0.15530759350098303,0.2934389090513256
11.012024048096192,0.07917381315900475,0.15748846794812824,0.3063052899584769
11.042084168336673,0.07975351983713784,0.1596554339993938,0.31922260408984454
11.072144288577153,0.0803315452917601,0.16180708343603092,0.33215065706181257
11.102204408817634,0.08090779175697764,0.16394200176329096,0.34504754098598783
11.132264529058116,0.08148216115704605,0.16605876971409408,0.35786983948236556
11.162324649298597,0.08205455513318792,0.16815596477944694,0.3705728531551677
11.192384769539078,0.08262487507070626,0.1702321627633828,0.38311084411393176
11.22244488977956,0.08319302212638416,0.17228593936012315,0.3954372978508776
11.252505010020041,0.0837588972561604,0.17431587175108715,0.4075052005259847
11.28256513026052,0.08432240124307087,0.17632054021930507,0.41926732946783857
11.312625250501002,0.08488343472544493,0.17829852977873006,0.43067655447529396
11.342685370741481,0.085441898225346,0.1802484318158795,0.44168614730626127
11.372745490981963,0.0859976921772457,0.18216884574118963,0.45225009656918447
